DATE,IHLIDXUSTPELECENGI,IHLIDXUSTPMARK,IHLIDXUSTPRETA,IHLIDXUSTPHUMARESO,IHLIDXUSTPPRMA,IHLIDXUSTPSALE,IHLIDXUSTPITOPHE,IHLIDXUSTPNURS,IHLIDXUSTPSOFTDEVE
2024-02-05,148.28,81.63,106.04,102.66,138.84,92.78,86.68,135.9,72.79
2024-02-06,148.63,81.68,105.73,102.57,138.88,92.85,86.67,136.01,72.71
2024-02-07,149.02,81.77,105.82,102.46,138.98,92.8,86.64,136.17,72.73
2024-02-08,148.99,81.85,106.48,102.37,139.14,92.75,86.62,136.32,72.69
2024-02-09,148.76,81.86,106.8,102.15,139.23,92.63,86.6,136.42,72.69
2024-02-10,148.45,81.84,106.79,101.81,139.22,92.43,86.62,136.34,72.63
2024-02-11,148.19,81.81,106.78,101.49,139.18,92.25,86.6,136.27,72.6
2024-02-12,147.95,81.77,106.94,101.24,139.13,92.07,86.56,136.19,72.6
2024-02-13,147.7,81.79,107.24,101.08,139.07,92.04,86.44,136.04,72.6
2024-02-14,147.33,81.77,107.73,100.94,139.03,92.12,86.36,135.84,72.59
2024-02-15,146.57,81.76,108.02,100.84,138.87,92.2,86.25,135.48,72.54
2024-02-16,145.85,81.78,108.26,100.83,138.77,92.27,86.0,135.12,72.42
2024-02-17,144.5,81.5,108.61,100.54,138.16,92.08,85.42,134.56,72.12
2024-02-18,143.74,81.48,109.29,100.69,138.06,92.17,85.14,134.26,72.09
2024-02-19,142.98,81.49,109.79,100.84,137.97,92.25,84.88,133.97,72.09
2024-02-20,142.19,81.47,110.13,100.83,137.82,92.2,84.67,133.7,72.04
2024-02-21,141.5,81.42,109.89,100.89,137.62,92.13,84.42,133.4,71.99
2024-02-22,141.05,81.33,109.75,100.87,137.46,92.12,84.24,133.32,71.96
2024-02-23,140.77,81.24,109.55,100.92,137.39,92.19,84.19,133.29,71.97
2024-02-24,141.23,81.48,109.3,101.34,137.99,92.57,84.56,133.56,72.32
2024-02-25,141.06,81.42,108.67,101.32,138.08,92.62,84.67,133.54,72.37
2024-02-26,140.88,81.34,108.13,101.35,138.21,92.67,84.76,133.51,72.42
2024-02-27,140.8,81.29,107.66,101.42,138.36,92.76,84.88,133.45,72.52
2024-02-28,140.72,81.35,107.57,101.42,138.51,92.81,85.09,133.46,72.64
2024-02-29,140.7,81.43,107.28,101.55,138.86,92.86,85.36,133.44,72.76
2024-03-01,140.54,81.48,106.82,101.47,138.93,92.79,85.54,133.37,72.87
2024-03-02,140.15,81.33,106.42,101.36,138.76,92.63,85.57,133.23,72.76
2024-03-03,139.93,81.3,106.04,101.4,138.75,92.59,85.66,133.18,72.75
2024-03-04,139.81,81.27,105.59,101.47,138.78,92.57,85.81,133.15,72.76
2024-03-05,139.66,81.22,105.23,101.54,138.79,92.54,85.98,133.05,72.75
2024-03-06,139.41,81.13,104.87,101.49,138.91,92.58,86.05,132.9,72.73
2024-03-07,139.28,81.0,104.86,101.42,138.88,92.59,86.06,132.7,72.71
2024-03-08,139.17,80.87,104.9,101.42,139.04,92.65,86.05,132.5,72.67
